Time resolution is 1 ps
A=192 B= 83 Cin=1 | Sum=00010000 Cout=1
A=192 B= 84 Cin=0 | Sum=00010100 Cout=1
A=192 B= 84 Cin=1 | Sum=00010101 Cout=1
A=192 B= 85 Cin=0 | Sum=00010101 Cout=1
A=192 B= 85 Cin=1 | Sum=00010110 Cout=1
A=192 B= 86 Cin=0 | Sum=00010110 Cout=1
A=192 B= 86 Cin=1 | Sum=00010111 Cout=1
A=192 B= 87 Cin=0 | Sum=00010111 Cout=1
A=192 B= 87 Cin=1 | Sum=00011100 Cout=1
A=192 B= 88 Cin=0 | Sum=00011000 Cout=1
A=192 B= 88 Cin=1 | Sum=00011001 Cout=1
A=192 B= 89 Cin=0 | Sum=00011001 Cout=1
A=192 B= 89 Cin=1 | Sum=00011010 Cout=1
A=192 B= 90 Cin=0 | Sum=00011010 Cout=1
A=192 B= 90 Cin=1 | Sum=00011011 Cout=1
A=192 B= 91 Cin=0 | Sum=00011011 Cout=1
A=192 B= 91 Cin=1 | Sum=00011000 Cout=1
A=192 B= 92 Cin=0 | Sum=00011100 Cout=1
A=192 B= 92 Cin=1 | Sum=00011101 Cout=1
A=192 B= 93 Cin=0 | Sum=00011101 Cout=1
A=192 B= 93 Cin=1 | Sum=00011110 Cout=1
A=192 B= 94 Cin=0 | Sum=00011110 Cout=1
A=192 B= 94 Cin=1 | Sum=00011111 Cout=1
A=192 B= 95 Cin=0 | Sum=00011111 Cout=1
A=192 B= 95 Cin=1 | Sum=00110100 Cout=1
A=192 B= 96 Cin=0 | Sum=00100000 Cout=1
A=192 B= 96 Cin=1 | Sum=00100001 Cout=1
A=192 B= 97 Cin=0 | Sum=00100001 Cout=1
A=192 B= 97 Cin=1 | Sum=00100010 Cout=1
A=192 B= 98 Cin=0 | Sum=00100010 Cout=1
A=192 B= 98 Cin=1 | Sum=00100011 Cout=1
A=192 B= 99 Cin=0 | Sum=00100011 Cout=1
A=192 B= 99 Cin=1 | Sum=00100000 Cout=1
A=192 B=100 Cin=0 | Sum=00100100 Cout=1
A=192 B=100 Cin=1 | Sum=00100101 Cout=1
A=192 B=101 Cin=0 | Sum=00100101 Cout=1
A=192 B=101 Cin=1 | Sum=00100110 Cout=1
A=192 B=102 Cin=0 | Sum=00100110 Cout=1
A=192 B=102 Cin=1 | Sum=00100111 Cout=1
A=192 B=103 Cin=0 | Sum=00100111 Cout=1
A=192 B=103 Cin=1 | Sum=00101100 Cout=1
A=192 B=104 Cin=0 | Sum=00101000 Cout=1
A=192 B=104 Cin=1 | Sum=00101001 Cout=1
A=192 B=105 Cin=0 | Sum=00101001 Cout=1
A=192 B=105 Cin=1 | Sum=00101010 Cout=1
A=192 B=106 Cin=0 | Sum=00101010 Cout=1
A=192 B=106 Cin=1 | Sum=00101011 Cout=1
A=192 B=107 Cin=0 | Sum=00101011 Cout=1
A=192 B=107 Cin=1 | Sum=00101000 Cout=1
A=192 B=108 Cin=0 | Sum=00101100 Cout=1
